wp,cfg,fluid_hp,fluid_he,candidate_key,source_s2_run_id,front_contribution_rank,config_front_point_count,config_front_point_share,wp_global_front_point_count,candidate_normalized_hv,registry_final_normalized_hv_before_certification,manifest_certified_normalized_hv,certified_hv_recompute_difference,front_certification_hv_change,eta_p2p_max,energy_density_thermal_max,exergy_efficiency_max,eta_p2p_gap_to_unit_extreme,energy_density_thermal_gap_to_unit_extreme,exergy_efficiency_gap_to_unit_extreme,evaluation_count,feasible_count,failure_count,failure_rate,revalidation_quarantined_count,selected_for_s4,selection_rank,selected_reason
DC-D,SBVCHP_SBORC,R1234ze(Z),R236ea,DC-D|SBVCHP_SBORC|R1234ze(Z)|R236ea,S2_DCD_SBVCHP-SBORC_R1234zeZ_R236ea_seed042_20260717T060425Z,17,0,0.0,0,0.08375796117753662,0.0837579611775355,0.08375796117753662,0.0,1.1102230246251565e-15,0.4743879934310774,39.59480924727293,0.3102058005060529,0.0598836326821065,0.017172532534061702,0.05461116819317652,6974,6816,158,0.02265557786062518,0,False,,
DC-D,SBVCHP_SBORC,R1234ze(Z),R600a,DC-D|SBVCHP_SBORC|R1234ze(Z)|R600a,S2_DCD_SBVCHP-SBORC_R1234zeZ_R600a_seed042_20260717T060425Z,18,0,0.0,0,0.08349892685015148,0.0834989268501504,0.08349892685015148,0.0,1.0824674490095276e-15,0.4681289146610097,39.59580926332961,0.3102712051479348,0.06614271145217421,0.01617251647737561,0.05454576355129459,12539,12052,487,0.038838822872637374,0,False,,
DC-D,SBVCHP_SBORC,R1234ze(Z),R236fa,DC-D|SBVCHP_SBORC|R1234ze(Z)|R236fa,S2_DCD_SBVCHP-SBORC_R1234zeZ_R236fa_seed042_20260717T060425Z,19,0,0.0,0,0.0817207678888829,0.0817207678889521,0.08172076788888287,2.7755575615628914e-17,-6.923628337318632e-14,0.4708949352984492,39.60058162150692,0.2995702199721307,0.06337669081473468,0.011400158300070018,0.06524674872709874,8380,8021,359,0.042840095465393795,0,False,,
DC-D,SBVCHP_SBORC,R1233zd(E),R365MFC,DC-D|SBVCHP_SBORC|R1233zd(E)|R365MFC,S2_DCD_SBVCHP-SBORC_R1233zdE_R365MFC_seed042_20260717T060425Z,20,0,0.0,0,0.08099463941619957,0.0809945582686653,0.08099463941619957,0.0,8.114753426158305e-08,0.4445329774937901,39.590738879898495,0.3238377510652231,0.08973864861939379,0.021242899908493484,0.040979217634006304,11643,11109,534,0.04586446792063901,1,False,,
DC-D,SBVCHP_SBORC,R1233zd(E),R600,DC-D|SBVCHP_SBORC|R1233zd(E)|R600,S2_DCD_SBVCHP-SBORC_R1233zdE_R600_seed042_20260717T060425Z,21,0,0.0,0,0.08077125568274893,0.0807712556799204,0.08077125568274893,0.0,2.828529077625319e-12,0.4545526606617768,39.59100087929644,0.3188573579626056,0.07971896545140711,0.020980900510551237,0.0459596107366238,10375,9515,860,0.08289156626506024,0,False,,
DC-D,SBVCHP_SBORC,R1233zd(E),R236ea,DC-D|SBVCHP_SBORC|R1233zd(E)|R236ea,S2_DCD_SBVCHP-SBORC_R1233zdE_R236ea_seed042_20260717T060425Z,22,0,0.0,0,0.07924871028709123,0.079250663609519,0.07924871028709123,0.0,-1.9533224277779038e-06,0.4536996514605838,39.59622136858013,0.3082068984416105,0.08057197465260013,0.01576041122685723,0.05661007025761894,11162,9858,1304,0.11682494176670848,0,False,,
DC-D,SBVCHP_SBORC,R1233zd(E),R245fa,DC-D|SBVCHP_SBORC|R1233zd(E)|R245fa,S2_DCD_SBVCHP-SBORC_R1233zdE_R245fa_seed042_20260717T060425Z,23,0,0.0,0,0.07910952731062017,0.0791095273520268,0.07910952731062017,0.0,-4.14066281262393e-11,0.4447157665608411,39.5913863191482,0.3160801007431556,0.0895558595523428,0.020595460658789477,0.04873686795607379,7279,6732,547,0.07514768512158264,0,False,,
DC-D,SBVCHP_SBORC,R1233zd(E),R236fa,DC-D|SBVCHP_SBORC|R1233zd(E)|R236fa,S2_DCD_SBVCHP-SBORC_R1233zdE_R236fa_seed042_20260717T060425Z,24,0,0.0,0,0.07715988949886342,0.0771782075671262,0.07715988949886336,5.551115123125783e-17,-1.83180682628431e-05,0.4489914894585856,39.600433360716366,0.3009425453578611,0.08528013665459833,0.011548419090622986,0.06387442334136834,8748,7693,1055,0.12059899405578418,1,False,,
DC-D,SBVCHP_SBORC,R1233zd(E),R600a,DC-D|SBVCHP_SBORC|R1233zd(E)|R600a,S2_DCD_SBVCHP-SBORC_R1233zdE_R600a_seed042_20260717T060425Z,25,0,0.0,0,0.07684785220096382,0.0768393306440134,0.07684785220096382,0.0,8.521556950427667e-06,0.4344907955822557,39.59474642593575,0.30605787637811,0.09978083053092823,0.01723535387123576,0.05875909232111942,6605,6185,420,0.0635881907645723,0,False,,
DC-D,SBVCHP_SBORC,R1233zd(E),R1234ze(E),DC-D|SBVCHP_SBORC|R1233zd(E)|R1234ze(E),S2_DCD_SBVCHP-SBORC_R1233zdE_R1234zeE_seed042_20260717T060425Z,26,0,0.0,0,0.07348697764989058,0.0734869778446271,0.07348697764989058,0.0,-1.9473651857726537e-10,0.4394951234658509,39.60031362863806,0.2877250532512477,0.094776502647333,0.0116681511689265,0.07709191544798172,10452,8800,1652,0.1580558744737849,0,False,,
DC-D,SBVCHP_SBORC,R600,R1234ze(E),DC-D|SBVCHP_SBORC|R600|R1234ze(E),S2_DCD_SBVCHP-SBORC_R600_R1234zeE_seed042_20260717T060425Z,27,0,0.0,0,0.0649205769286079,0.0649205769286031,0.0649205769286079,0.0,4.801714581503802e-15,0.389225486491944,39.58275868534879,0.2787366609771577,0.1450461396212399,0.02922309445819593,0.0860803077220717,7502,6316,1186,0.1580911756864836,0,False,,
DC-D,SBVCHP_SBORC,R245fa,R1234ze(E),DC-D|SBVCHP_SBORC|R245fa|R1234ze(E),S2_DCD_SBVCHP-SBORC_R245fa_R1234zeE_seed042_20260717T060425Z,28,0,0.0,0,0.06491185145362496,0.0649118507217502,0.06491185145362496,0.0,7.318747691220651e-10,0.3930126250258068,39.59979094635633,0.2769857971901975,0.1412590010873771,0.012190833450659966,0.08783117150903191,7659,6617,1042,0.1360490925708317,0,False,,
DC-D,SBVCHP_SBORC,Acetone,R152A,DC-D|SBVCHP_SBORC|Acetone|R152A,S2_DCD_SBVCHP-SBORC_Acetone_R152A_seed042_20260717T060425Z,29,0,0.0,0,0.03637882515162474,0.0364258096241893,0.03637882515162474,0.0,-4.6984472564563784e-05,0.3544502281070126,39.591606914613536,0.1934277355467115,0.1798213980061713,0.020374865193453218,0.17138923315251792,9234,5706,3528,0.3820662768031189,0,False,,
DC-D,SBVCHP_SBORC,R1233zd(E),R152A,DC-D|SBVCHP_SBORC|R1233zd(E)|R152A,S2_DCD_SBVCHP-SBORC_R1233zdE_R152A_seed042_20260717T060425Z,30,0,0.0,0,0.029741949990635865,0.0297419499744976,0.029741949990635865,0.0,1.613826433599641e-11,0.325640310108414,39.58864371479419,0.1775979530274,0.20863131600476992,0.023338065012801223,0.18721901567182941,9529,5832,3697,0.387973554412845,0,False,,
DC-D,SRVCHP_SRORC,Cyclopentane,R365MFC,DC-D|SRVCHP_SRORC|Cyclopentane|R365MFC,S2_DCD_SRVCHP-SRORC_Cyclopentane_R365MFC_seed042_20260717T060425Z,1,433,0.22837552742616032,433,0.13893055923091185,0.1389305592309112,0.13893055923091177,8.326672684688674e-17,5.828670879282072e-16,0.5959459280438942,39.31608482347893,0.4169264413628051,0.0,0.09546158995783571,0.0,6545,6306,239,0.036516424751718866,0,True,1,extreme_eta_p2p;extreme_exergy_efficiency
DC-D,SRVCHP_SRORC,Acetone,R365MFC,DC-D|SRVCHP_SRORC|Acetone|R365MFC,S2_DCD_SRVCHP-SRORC_Acetone_R365MFC_seed042_20260717T060425Z,2,426,0.22468354430379747,426,0.13867497766356174,0.1386749776635585,0.13867497766356168,5.551115123125783e-17,3.191891195797325e-15,0.5946627754544213,39.32225970006203,0.413736035155931,0.00128315258947298,0.08928671337474015,0.003190406206874108,6578,6209,369,0.05609607783520827,0,True,4,greedy_incremental_hypervolume
DC-D,SRVCHP_SRORC,Acetone,R236ea,DC-D|SRVCHP_SRORC|Acetone|R236ea,S2_DCD_SRVCHP-SRORC_Acetone_R236ea_seed042_20260717T060425Z,3,208,0.10970464135021098,208,0.13173395674267363,0.1317289687490912,0.13173395674267363,0.0,4.987993582422634e-06,0.5654633985854246,39.331171931576414,0.3860576153228958,0.03048252945846963,0.08037448186035334,0.030868826039909314,7581,6982,599,0.0790133227806358,0,True,5,greedy_incremental_hypervolume
DC-D,SRVCHP_SRORC,R1233zd(E),R227EA,DC-D|SRVCHP_SRORC|R1233zd(E)|R227EA,S2_DCD_SRVCHP-SRORC_R1233zdE_R227EA_seed042_20260717T060425Z,4,162,0.08544303797468354,159,0.10904284543095703,0.10904248643075,0.10904284543095703,0.0,3.590002070341658e-07,0.5123892653865157,39.41154641343677,0.3188060467899011,0.08355666265737849,0.0,0.098120394572904,11416,7682,3734,0.32708479327259987,8,True,2,extreme_energy_density_thermal
DC-D,SRVCHP_SRORC,Cyclopentane,R227EA,DC-D|SRVCHP_SRORC|Cyclopentane|R227EA,S2_DCD_SRVCHP-SRORC_Cyclopentane_R227EA_seed042_20260720T015713Z,5,145,0.07647679324894514,145,0.1156084152938021,0.1156276829022863,0.11560841529380213,-2.7755575615628914e-17,-1.9267608484169196e-05,0.5279697675690503,39.38906018095203,0.3269455470394343,0.0679761604748439,0.02248623248473791,0.08998089432337081,13967,9745,4222,0.3022839550368726,9,True,3,greedy_incremental_hypervolume
DC-D,SRVCHP_SRORC,Cyclopentane,R600,DC-D|SRVCHP_SRORC|Cyclopentane|R600,S2_DCD_SRVCHP-SRORC_Cyclopentane_R600_seed042_20260717T060425Z,6,87,0.04588607594936709,87,0.1288665736366674,0.1288665736366675,0.12886657363666743,-2.7755575615628914e-17,-8.326672684688674e-17,0.5681921988312827,36.9457897718415,0.3968203893401749,0.027753729212611544,2.46575664159527,0.020106052022630216,6582,6223,359,0.05454269219082346,0,False,,
DC-D,SRVCHP_SRORC,R601,R236ea,DC-D|SRVCHP_SRORC|R601|R236ea,S2_DCD_SRVCHP-SRORC_R601_R236ea_seed042_20260717T060425Z,7,81,0.04272151898734177,81,0.12839748029393347,0.1283974803794006,0.12839748029393347,0.0,-8.546713337054257e-11,0.5552120208436396,39.32112384082255,0.38442271750883,0.040733907200254604,0.09042257261421582,0.0325037238539751,8914,8482,432,0.048463091765761725,1,False,,
DC-D,SRVCHP_SRORC,Cyclopentane,R236ea,DC-D|SRVCHP_SRORC|Cyclopentane|R236ea,S2_DCD_SRVCHP-SRORC_Cyclopentane_R236ea_seed042_20260717T060425Z,8,77,0.04061181434599156,77,0.13194265756547136,0.1319426590134998,0.13194265756547136,0.0,-1.4480284471485305e-09,0.5681517136172017,39.32774146048982,0.3893071250564145,0.0277942144266925,0.08380495294694867,0.027619316306390584,6611,6315,296,0.04477386174557556,2,False,,
DC-D,SRVCHP_SRORC,R601a,R365MFC,DC-D|SRVCHP_SRORC|R601a|R365MFC,S2_DCD_SRVCHP-SRORC_R601a_R365MFC_seed042_20260717T060425Z,9,66,0.03481012658227848,66,0.1321688013512757,0.1321688013512753,0.1321688013512757,0.0,4.163336342344337e-16,0.574167813261046,39.35287731130275,0.407091771377251,0.02177811478284819,0.05866910213401866,0.009834669985554101,6538,5980,558,0.08534720097889263,0,False,,
DC-D,SRVCHP_SRORC,Cyclopentane,R245fa,DC-D|SRVCHP_SRORC|Cyclopentane|R245fa,S2_DCD_SRVCHP-SRORC_Cyclopentane_R245fa_seed042_20260717T060425Z,10,61,0.03217299578059072,61,0.13037039253731444,0.13037039253732,0.13037039253731444,0.0,-5.551115123125783e-15,0.5727453672222494,37.2642208730074,0.4000095762201023,0.02320056082164479,2.147325540429364,0.016916865142702797,8557,7788,769,0.08986794437302793,0,False,,
DC-D,SRVCHP_SRORC,R1234ze(Z),R236ea,DC-D|SRVCHP_SRORC|R1234ze(Z)|R236ea,S2_DCD_SRVCHP-SRORC_R1234zeZ_R236ea_seed042_20260717T060425Z,11,43,0.02267932489451477,43,0.12470654271951521,0.1247065427195247,0.12470654271951521,0.0,-9.478529072737274e-15,0.5447905979988523,39.3270055524805,0.3706696739872183,0.051155330045041914,0.08454086095626678,0.046256767375586816,8049,7462,587,0.07292831407628277,0,False,,
DC-D,SRVCHP_SRORC,R245fa,R227EA,DC-D|SRVCHP_SRORC|R245fa|R227EA,S2_DCD_SRVCHP-SRORC_R245fa_R227EA_seed042_20260720T015713Z,12,41,0.021624472573839662,41,0.1078667152831855,0.1078804833293755,0.1078667152831855,0.0,-1.376804618999361e-05,0.5128912745309671,39.39167158689326,0.3158102247917276,0.08305465351292718,0.01987482654350714,0.1011162165710775,14583,10337,4246,0.2911609408215045,12,False,,
DC-D,SRVCHP_SRORC,R365MFC,R365MFC,DC-D|SRVCHP_SRORC|R365MFC|R365MFC,S2_DCD_SRVCHP-SRORC_R365MFC_R365MFC_seed042_20260717T060425Z,13,38,0.020042194092827006,38,0.13222956122921847,0.1322295612292193,0.13222956122921845,2.7755575615628914e-17,-8.604228440844963e-16,0.5798116342450745,39.308464538380576,0.4055661033440704,0.0161342937988197,0.1030818750561906,0.011360338018734706,7046,6726,320,0.04541583877377235,0,False,,
DC-D,SRVCHP_SRORC,R600,R227EA,DC-D|SRVCHP_SRORC|R600|R227EA,S2_DCD_SRVCHP-SRORC_R600_R227EA_seed042_20260717T060425Z,14,10,0.005274261603375527,10,0.10472943487472405,0.1047300012974959,0.10472943487472407,-1.3877787807814457e-17,-5.664227718388259e-07,0.4949088554370932,39.32382977218285,0.3137894306004125,0.10103707260680106,0.08771664125391965,0.10313701076239262,9328,6859,2469,0.2646869639794168,4,False,,
DC-D,SRVCHP_SRORC,R601,R365MFC,DC-D|SRVCHP_SRORC|R601|R365MFC,S2_DCD_SRVCHP-SRORC_R601_R365MFC_seed042_20260717T060425Z,15,8,0.004219409282700422,8,0.13395680289651357,0.1339568028965135,0.13395680289651357,0.0,8.326672684688674e-17,0.585294571112068,39.35646472845542,0.4108304480697866,0.010651356931826284,0.0550816849813458,0.00609599329301852,9502,8691,811,0.08535045253630814,0,False,,
DC-D,SRVCHP_SRORC,R1234ze(Z),R365MFC,DC-D|SRVCHP_SRORC|R1234ze(Z)|R365MFC,S2_DCD_SRVCHP-SRORC_R1234zeZ_R365MFC_seed042_20260717T060425Z,16,4,0.002109704641350211,4,0.1294137182150536,0.1294137182150531,0.12941371821505354,5.551115123125783e-17,4.440892098500626e-16,0.5688799752813688,39.309834307924056,0.3949178791954264,0.027065952762525436,0.1017121055127106,0.022008562167378676,6583,6259,324,0.049217681907944705,0,False,,
DC-D,SRVCHP_SRORC,R1233zd(E),R236ea,DC-D|SRVCHP_SRORC|R1233zd(E)|R236ea,S2_DCD_SRVCHP-SRORC_R1233zdE_R236ea_seed042_20260717T060425Z,17,3,0.0015822784810126582,3,0.12376774880409201,0.1237677577068373,0.12376774880409201,0.0,-8.902745290972902e-09,0.5546936776519765,39.339372390251285,0.375098200197774,0.04125225039191771,0.07217402318548238,0.04182824116503109,8584,7885,699,0.08143056849953402,1,False,,
DC-D,SRVCHP_SRORC,R1234ze(Z),R245fa,DC-D|SRVCHP_SRORC|R1234ze(Z)|R245fa,S2_DCD_SRVCHP-SRORC_R1234zeZ_R245fa_seed042_20260717T060425Z,18,2,0.0010548523206751054,2,0.12368266608335479,0.1236826660833545,0.12368266608335476,2.7755575615628914e-17,2.636779683484747e-16,0.5545795450570989,37.99871059554581,0.3790689055853726,0.04136638298679529,1.412835817890958,0.037857535777432505,7063,6029,1034,0.14639671527679457,0,False,,
DC-D,SRVCHP_SRORC,R601,R600,DC-D|SRVCHP_SRORC|R601|R600,S2_DCD_SRVCHP-SRORC_R601_R600_seed042_20260717T060425Z,19,1,0.0005274261603375527,1,0.12425757293797614,0.124257572937973,0.12425757293797617,-2.7755575615628914e-17,3.164135620181696e-15,0.5585644332166567,37.2741636701516,0.3889666773548526,0.037381494827237516,2.1373827432851655,0.027959764007952526,8816,8148,668,0.07577132486388385,0,False,,
DC-D,SRVCHP_SRORC,R1233zd(E),R365MFC,DC-D|SRVCHP_SRORC|R1233zd(E)|R365MFC,S2_DCD_SRVCHP-SRORC_R1233zdE_R365MFC_seed042_20260717T060425Z,20,0,0.0,0,0.13060784910645354,0.1306077857252527,0.1306078491064536,-5.551115123125783e-17,6.338120089877108e-08,0.5697323946586448,39.32159198992658,0.4007587187534506,0.026213533385249455,0.08995442351018568,0.016167722609354507,6620,6247,373,0.05634441087613293,0,False,,
DC-D,SRVCHP_SRORC,R600,R365MFC,DC-D|SRVCHP_SRORC|R600|R365MFC,S2_DCD_SRVCHP-SRORC_R600_R365MFC_seed042_20260717T060425Z,21,0,0.0,0,0.12820384974155438,0.1282038497415595,0.12820384974155438,0.0,-5.10702591327572e-15,0.5704833216292063,39.32619450395067,0.3961403357183147,0.025462606414687894,0.08535190948609994,0.020786105644490405,9723,9142,581,0.059755219582433405,0,False,,
DC-D,SRVCHP_SRORC,R245fa,R365MFC,DC-D|SRVCHP_SRORC|R245fa|R365MFC,S2_DCD_SRVCHP-SRORC_R245fa_R365MFC_seed042_20260717T060425Z,22,0,0.0,0,0.12659446530325735,0.126598597578105,0.12659446530325735,0.0,-4.132274847634676e-06,0.562414790382318,39.3218923491478,0.3958803680426216,0.03353113766157623,0.08965406428896472,0.02104607332018349,8638,8072,566,0.06552442695068303,1,False,,
DC-D,SRVCHP_SRORC,R601,R245fa,DC-D|SRVCHP_SRORC|R601|R245fa,S2_DCD_SRVCHP-SRORC_R601_R245fa_seed042_20260717T060425Z,23,0,0.0,0,0.12508427334393687,0.1250842733439368,0.12508427334393682,5.551115123125783e-17,2.7755575615628914e-17,0.5591516650475012,36.49092848443231,0.3931921181480807,0.03679426299639299,2.9206179290044574,0.023734323214724407,7540,6875,665,0.08819628647214854,0,False,,
DC-D,SRVCHP_SRORC,R601a,R236ea,DC-D|SRVCHP_SRORC|R601a|R236ea,S2_DCD_SRVCHP-SRORC_R601a_R236ea_seed042_20260717T060425Z,24,0,0.0,0,0.12479945628114636,0.1247994562865582,0.12479945628114635,1.3877787807814457e-17,-5.411851522474365e-12,0.5566022788941967,39.31074200580087,0.3809214025992043,0.03934364914969757,0.10080440763589849,0.03600503876360078,6632,6252,380,0.05729794933655006,0,False,,
DC-D,SRVCHP_SRORC,R365MFC,R236ea,DC-D|SRVCHP_SRORC|R365MFC|R236ea,S2_DCD_SRVCHP-SRORC_R365MFC_R236ea_seed042_20260717T060425Z,25,0,0.0,0,0.12359789828187169,0.1235979344660023,0.12359789828187169,0.0,-3.618413060846315e-08,0.5420050118056735,39.32124247203092,0.378634214819212,0.053940916238220726,0.09030394140584974,0.0382922265435931,6594,6349,245,0.037154989384288746,1,False,,
DC-D,SRVCHP_SRORC,R365MFC,R245fa,DC-D|SRVCHP_SRORC|R365MFC|R245fa,S2_DCD_SRVCHP-SRORC_R365MFC_R245fa_seed042_20260717T060425Z,26,0,0.0,0,0.12249079144140532,0.1224907914414052,0.12249079144140533,-1.3877787807814457e-17,1.249000902703301e-16,0.5542069926626345,36.94522819939347,0.3885856795119226,0.04173893538125972,2.466318214043298,0.028340761850882523,6530,6156,374,0.05727411944869831,0,False,,
DC-D,SRVCHP_SRORC,R245fa,R236ea,DC-D|SRVCHP_SRORC|R245fa|R236ea,S2_DCD_SRVCHP-SRORC_R245fa_R236ea_seed042_20260717T060425Z,27,0,0.0,0,0.12165852969841688,0.1216583236436865,0.1216585296984169,-1.3877787807814457e-17,2.060547303894822e-07,0.5399189100678009,39.33046178613441,0.3711524451213933,0.05602701797609333,0.08108462730235999,0.04577399624141182,9028,8421,607,0.06723526805494019,3,False,,
DC-D,SRVCHP_SRORC,R365MFC,R600,DC-D|SRVCHP_SRORC|R365MFC|R600,S2_DCD_SRVCHP-SRORC_R365MFC_R600_seed042_20260717T060425Z,28,0,0.0,0,0.12130648213724327,0.1213064821372438,0.12130648213724328,-1.3877787807814457e-17,-5.273559366969494e-16,0.5515338962234688,37.19864012777701,0.3870763853461299,0.04441203182042541,2.2129062856597557,0.029850056016675175,6582,6198,384,0.05834092980856882,0,False,,
DC-D,SRVCHP_SRORC,R600,R236ea,DC-D|SRVCHP_SRORC|R600|R236ea,S2_DCD_SRVCHP-SRORC_R600_R236ea_seed042_20260717T060425Z,29,0,0.0,0,0.12061189185214777,0.1206165314325684,0.12061189185214775,1.3877787807814457e-17,-4.63958042064283e-06,0.5308392871659127,39.323606343908494,0.3692804154907511,0.06510664087798157,0.0879400695282726,0.04764602587205402,6627,6237,390,0.058850158442734266,1,False,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),DC-D|SRVCHP_SRORC|R1233zd(E)|R1234ze(E),S2_DCD_SRVCHP-SRORC_R1233zdE_R1234zeE_seed042_20260717T060425Z,30,0,0.0,0,0.10174536008849344,0.101766996226693,0.10174536008849344,0.0,-2.1636138199554455e-05,0.4951711081021254,38.93597293911075,0.3164452856049756,0.10077481994176885,0.47557347432601915,0.10048115575782951,7344,4868,2476,0.3371459694989107,1,False,,
DC-E,SBVCHP_SBORC,Acetone,R600,DC-E|SBVCHP_SBORC|Acetone|R600,S2_DCE_SBVCHP-SBORC_Acetone_R600_seed042_20260717T060425Z,1,693,0.197098976109215,0,0.19270393821854928,0.1927075312581087,0.19270393821854928,0.0,-3.593039559407485e-06,0.9998381128985658,45.490038897686176,0.3338625764578479,0.00016003037032596978,0.01705984891794543,0.0,8178,7523,655,0.08009293225727562,3,True,1,extreme_exergy_efficiency
DC-E,SBVCHP_SBORC,Acetone,R236ea,DC-E|SBVCHP_SBORC|Acetone|R236ea,S2_DCE_SBVCHP-SBORC_Acetone_R236ea_seed042_20260717T060425Z,2,666,0.189419795221843,17,0.18624439251380628,0.1862576501375859,0.18624439251380628,0.0,-1.3257623779627803e-05,0.9077725343001264,45.49756031209491,0.3219753117062501,0.09222560896876542,0.009538434509209992,0.011887264751597793,9126,8352,774,0.08481262327416174,5,True,5,greedy_incremental_hypervolume
DC-E,SBVCHP_SBORC,Acetone,R600a,DC-E|SBVCHP_SBORC|Acetone|R600a,S2_DCE_SBVCHP-SBORC_Acetone_R600a_seed042_20260717T060425Z,3,411,0.11689419795221843,40,0.1895396122970675,0.1895528013247786,0.1895396122970675,0.0,-1.318902771110797e-05,0.9999981432688918,45.493219837183176,0.3232697496376594,0.0,0.013878909420945718,0.010592826820188472,7761,6900,861,0.11093931194433707,7,True,2,extreme_eta_p2p
DC-E,SBVCHP_SBORC,Acetone,R236fa,DC-E|SBVCHP_SBORC|Acetone|R236fa,S2_DCE_SBVCHP-SBORC_Acetone_R236fa_seed042_20260717T060425Z,4,404,0.1149032992036405,27,0.18438480117673509,0.1843900397075689,0.18438480117673509,0.0,-5.238530833812094e-06,0.9999361873283972,45.496272520262096,0.308487023980332,6.195594049462905e-05,0.010826226342025791,0.025375552477515884,6602,5925,677,0.10254468342926386,7,False,,
DC-E,SBVCHP_SBORC,Acetone,R1234ze(E),DC-E|SBVCHP_SBORC|Acetone|R1234ze(E),S2_DCE_SBVCHP-SBORC_Acetone_R1234zeE_seed042_20260717T060425Z,5,329,0.09357224118316268,7,0.17766438425569506,0.1777157754868278,0.17766438425569506,0.0,-5.1391231132735804e-05,0.9999317018204684,45.49641230992448,0.2949814367148772,6.644144842338218e-05,0.010686436679641531,0.038881139742970694,6621,5573,1048,0.1582842470925842,15,True,4,greedy_incremental_hypervolume
DC-E,SBVCHP_SBORC,Acetone,R245fa,DC-E|SBVCHP_SBORC|Acetone|R245fa,S2_DCE_SBVCHP-SBORC_Acetone_R245fa_seed042_20260717T060425Z,6,294,0.08361774744027303,0,0.19002055692543235,0.1899858330855081,0.19002055692543235,0.0,3.472383992425554e-05,0.9999550014903476,45.48963857350526,0.3334687058958869,4.3141778544253384e-05,0.017460173098861276,0.0003938705619609961,6622,6018,604,0.09121111446692842,0,False,,
DC-E,SBVCHP_SBORC,Cyclopentane,R227EA,DC-E|SBVCHP_SBORC|Cyclopentane|R227EA,S2_DCE_SBVCHP-SBORC_Cyclopentane_R227EA_seed042_20260717T060425Z,7,277,0.07878270762229807,227,0.16004743698898452,0.1600490066573626,0.16004743698898452,0.0,-1.5696683780819232e-06,0.999755608943734,45.50709874660412,0.2719943977825754,0.00024253432515775053,0.0,0.0618681786752725,6648,5509,1139,0.1713297232250301,1,True,3,extreme_energy_density_thermal
DC-E,SBVCHP_SBORC,R1233zd(E),R227EA,DC-E|SBVCHP_SBORC|R1233zd(E)|R227EA,S2_DCE_SBVCHP-SBORC_R1233zdE_R227EA_seed042_20260717T060425Z,8,127,0.03612059158134243,122,0.14998716138663068,0.1499862765208288,0.14998716138663068,0.0,8.84865801881185e-07,0.999604263003122,45.50494730446084,0.2678030523633813,0.00039388026576980817,0.0021514421432797803,0.06605952409446658,6583,5431,1152,0.17499620233935895,1,False,,
DC-E,SBVCHP_SBORC,Cyclopentane,R245fa,DC-E|SBVCHP_SBORC|Cyclopentane|R245fa,S2_DCE_SBVCHP-SBORC_Cyclopentane_R245fa_seed042_20260717T060425Z,9,73,0.020762229806598406,0,0.17880299869982305,0.1788029986998227,0.17880299869982305,0.0,3.608224830031759e-16,0.9996326742715396,45.490485762406216,0.3273777313206791,0.00036546899735223626,0.01661298419790569,0.006484845137168793,7790,6728,1062,0.1363286264441592,0,False,,
DC-E,SBVCHP_SBORC,Cyclopentane,R600a,DC-E|SBVCHP_SBORC|Cyclopentane|R600a,S2_DCE_SBVCHP-SBORC_Cyclopentane_R600a_seed042_20260717T060425Z,10,56,0.015927189988623434,22,0.17235959564264564,0.1723595956426452,0.17235959564264564,0.0,4.440892098500626e-16,0.999996489695872,45.49158140064394,0.3136624870736972,1.6535730198441456e-06,0.015517345960184059,0.020200089384150688,8597,7472,1125,0.13085960218680937,0,False,,
DC-E,SBVCHP_SBORC,Cyclopentane,R236fa,DC-E|SBVCHP_SBORC|Cyclopentane|R236fa,S2_DCE_SBVCHP-SBORC_Cyclopentane_R236fa_seed042_20260717T060425Z,11,47,0.013367463026166098,0,0.17015262754997956,0.1701526275504885,0.17015262754997956,0.0,-5.089262344881718e-13,0.9999875249407424,45.49719989484775,0.3013301562297271,1.0618328149414324e-05,0.009898851756368288,0.032532420228120806,8442,7578,864,0.1023454157782516,0,False,,
DC-E,SBVCHP_SBORC,Cyclopentane,R236ea,DC-E|SBVCHP_SBORC|Cyclopentane|R236ea,S2_DCE_SBVCHP-SBORC_Cyclopentane_R236ea_seed042_20260717T060425Z,12,40,0.011376564277588168,0,0.1730546118165567,0.1730546118165565,0.1730546118165567,0.0,2.220446049250313e-16,0.999994914197226,45.49482498148005,0.3110560016483989,3.229071665833416e-06,0.01227376512407119,0.022806574809448976,7884,6941,943,0.11960933536276001,0,False,,
DC-E,SBVCHP_SBORC,Cyclopentane,R600,DC-E|SBVCHP_SBORC|Cyclopentane|R600,S2_DCE_SBVCHP-SBORC_Cyclopentane_R600_seed042_20260717T060425Z,13,26,0.00739476678043231,0,0.17554156897108558,0.1755415689710852,0.17554156897108558,0.0,3.885780586188048e-16,0.9999010396132272,45.488314360327074,0.3238458804314423,9.710365566462098e-05,0.018784386277047815,0.010016696026405592,8709,7704,1005,0.11539786427833276,0,False,,
