run_id,stage,wp,cfg,fluid_hp,fluid_he,seed,scheduler_status,terminal_status,exit_code,elapsed_s,git_commit,git_dirty,config_sha256,start_time_utc,end_time_utc,evaluation_count,feasible_count,failure_count,pareto_size,completed_generations,stopping_reason,final_normalized_hypervolume,final_hv_relative_improvement,hv_converged,raw_archive_size,front_revalidation_solver_calls,revalidation_quarantined_count,run_dir,manifest_path,detail,canonical_source_batch,supersedes_run_id,supersedes_run_dir,accepted_for_s3,run_manifest_sha256,run_checksums_sha256
S2_DCA_SBVCHP-SBORC_R245fa_R600_seed042_20260717T060425Z,S2,DC-A,SBVCHP_SBORC,R245fa,R600,42,FINISHED,COMPLETED,0,246.03243279457087,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:18:44Z,2026-07-17T06:22:48Z,9895,8891,1004,1100,226,hypervolume_converged,0.0833142556907334,0.00380066721468,True,1100,2200,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SBVCHP-SBORC_R245fa_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SBVCHP-SBORC_R245fa_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,fcb2f95592d02e4643879445a979569b1c80364297f21bcca119e7d2aed64c36,bf4252f5edfa54744f189720c511dd6a114435cf2a00908829dcca8ddf9dfb90
S2_DCA_SBVCHP-SBORC_R600_R1234zeE_seed042_20260717T060425Z,S2,DC-A,SBVCHP_SBORC,R600,R1234ze(E),42,FINISHED,COMPLETED,0,235.44232273101807,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:22:26Z,2026-07-17T06:26:20Z,9347,8055,1292,1048,214,hypervolume_converged,0.0761124321858844,0.0036389032678332,True,1048,2096,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SBVCHP-SBORC_R600_R1234zeE_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SBVCHP-SBORC_R600_R1234zeE_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,8298cef3618327e388720ca9e026209830755b3db5fa65f18f28715b722e146f,6c678cfcb9100fbbf256d262a5c788e41bce326db4bc4d093e841619a40266be
S2_DCA_SRVCHP-SRORC_Cyclopentane_R236ea_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,Cyclopentane,R236ea,42,FINISHED,COMPLETED,0,175.10083603858948,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:26:57Z,2026-07-17T06:29:50Z,6952,6591,361,891,158,hypervolume_converged,0.1442560072155947,0.0044824960561268,True,891,1782,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_Cyclopentane_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_Cyclopentane_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,893ba7e282a1d81132fa60399d4999cc0c23f72064b6b6ccc534d25795db7d2e,09995a9101cd25a304cf4350120a63c770068e2dfbf3adb0f2df0f004271d41d
S2_DCA_SRVCHP-SRORC_Cyclopentane_R245fa_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,Cyclopentane,R245fa,42,FINISHED,COMPLETED,0,188.2452454566956,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:30:11Z,2026-07-17T06:33:17Z,6558,6144,414,1122,150,hypervolume_converged,0.1461688490503516,0.0025715120481419,True,1122,2244,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_Cyclopentane_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_Cyclopentane_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,88dcf47fe8413dfd3bfd3e93471c6562bdf2f580898cf1779f51f12b74aa4db9,593eaf4020a034e0cff20b2e3b36fe00933e9d440f1cf73c1b11997378b7083b
S2_DCA_SRVCHP-SRORC_Cyclopentane_R600_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,Cyclopentane,R600,42,FINISHED,COMPLETED,0,186.82820653915405,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:31:06Z,2026-07-17T06:34:10Z,6613,6326,287,1058,150,hypervolume_converged,0.1438546766147315,0.0022331098544646,True,1058,2116,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_Cyclopentane_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_Cyclopentane_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,fe4cca79aa8cf57ba6cb019f8a2d51777a40126514f0e82666ae977d72ffbde0,ff00946a0778e2ffa7c02933f5dbc47547dfdc1ade432620b78b06e44c3fa488
S2_DCA_SRVCHP-SRORC_R1233zdE_R227EA_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R1233zd(E),R227EA,42,FINISHED,COMPLETED,0,809.7739269733429,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:50:10Z,2026-07-17T07:03:37Z,6614,5593,1021,762,150,hypervolume_converged,0.119406247270505,0.0024520866653906,True,768,1536,5,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R1233zdE_R227EA_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R1233zdE_R227EA_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,eb0a841b28b96fd3f4e1f2e54994b6f7e3a47a809e6b84be0e4844367e0489ab,53df50fdbcd805e1b8f466985fcca35f3da29cf5965fe6f818e0c0793f0b202a
S2_DCA_SRVCHP-SRORC_R1233zdE_R236ea_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R1233zd(E),R236ea,42,FINISHED,COMPLETED,0,187.3888909816742,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:42:41Z,2026-07-17T06:45:46Z,6946,6195,751,671,158,hypervolume_converged,0.1359398317614021,0.0045511064420778,True,681,1362,8,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R1233zdE_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R1233zdE_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,0fb035af2827dcfa40a5234ec7aeac5cdbaca2117a510ac376184af8c6b0e71b,de5a2ed6251f8d4d9af233b097b03b759e9c906b523297121186f76b8e368ccb
S2_DCA_SRVCHP-SRORC_R1234zeZ_R236ea_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R1234ze(Z),R236ea,42,FINISHED,COMPLETED,0,221.3290684223175,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:36:00Z,2026-07-17T06:39:40Z,7585,6895,690,928,171,hypervolume_converged,0.1358024661185971,0.0042121319308297,True,928,1856,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R1234zeZ_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R1234zeZ_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,1ae0c13c8c039152f6ebe838711d6024331f353c7517bc6aff64ebf7ccbcd62c,fd0ee7b93e7bd33d84d83c421422ee985fa3f3e4dee4e3a761077dfe8b4034e7
S2_DCA_SRVCHP-SRORC_R245fa_R227EA_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R245fa,R227EA,42,FINISHED,COMPLETED,0,825.1872584819794,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:48:44Z,2026-07-17T07:02:27Z,7856,6422,1434,763,178,hypervolume_converged,0.1211452479100346,0.0046541731603827,True,765,1530,2,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R245fa_R227EA_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R245fa_R227EA_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,7fe51a6a239a8eacac26f2bf1b728ad892131e579f30abfac4e666343ef4d8be,fff988f3e38514b7364008246ea3316daebd6e540780a9ee2492df559fc8e563
S2_DCA_SRVCHP-SRORC_R245fa_R236ea_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R245fa,R236ea,42,FINISHED,COMPLETED,0,275.7117006778717,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:42:54Z,2026-07-17T06:47:27Z,8269,7223,1046,799,188,hypervolume_converged,0.1345119638329034,0.0027463128076537,True,800,1600,1,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R245fa_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R245fa_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,dc10a941329ae43a6bdccf6cf794f2084fc2361f7380f9314c9cd0bb73d52287,a01562c226a08e78c14a88f24ab7203fe421315148c247910c245be9943b9461
S2_DCA_SRVCHP-SRORC_R365MFC_R236ea_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R365MFC,R236ea,42,FINISHED,COMPLETED,0,188.67180800437927,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:27:57Z,2026-07-17T06:31:04Z,6628,6046,582,886,150,hypervolume_converged,0.1378550957219956,0.0033183427632686,True,886,1772,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R365MFC_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R365MFC_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,15d92348adc58e99f2f48837554c80c75fdc698ba19918e81ecf1efe0626a852,cfb5fc9ba24ee20f1f2c27da83e57780e0f67075311327a72871588deb1285c0
S2_DCA_SRVCHP-SRORC_R365MFC_R245fa_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R365MFC,R245fa,42,FINISHED,COMPLETED,0,182.8701059818268,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:36:40Z,2026-07-17T06:39:40Z,6607,6102,505,996,150,hypervolume_converged,0.1372762393079212,0.0031235345177071,True,996,1992,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R365MFC_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R365MFC_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,6c5c295f1d6908a47cfa7a74962d19d22e478bb3611c651d7a141a60e8f20d4f,fae3405b7ac803cae5a6e1b9776f1e33f705803f75902060200af537f045bb4b
S2_DCA_SRVCHP-SRORC_R365MFC_R600_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R365MFC,R600,42,FINISHED,COMPLETED,0,226.61692309379575,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:39:01Z,2026-07-17T06:42:46Z,7898,7396,502,986,179,hypervolume_converged,0.1373777129202584,0.0041937110063937,True,986,1972,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R365MFC_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R365MFC_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,934d37f91a3b87d791f7111b11def2a95460829959796584afd33fdb955642fd,ebdcd12099634bc8c6760a79a6aaefd6a30b356e072a9d02fb64670dd66ead66
S2_DCA_SRVCHP-SRORC_R600_R1234zeE_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R600,R1234ze(E),42,FINISHED,COMPLETED,0,287.58775520324707,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:56:13Z,2026-07-17T07:00:58Z,8797,6872,1925,715,200,hypervolume_converged,0.1190033795490767,0.004815076771958,True,715,1430,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R600_R1234zeE_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R600_R1234zeE_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,9db6a3e90df14cc276c735b92e4b3157d3a2572a783bf46c469e590c6ccfa92e,8f75f3cd5ed20b978a5df576960694c8be3ad2c2345ef60c49fe2e0765622eae
S2_DCA_SRVCHP-SRORC_R600_R227EA_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R600,R227EA,42,FINISHED,COMPLETED,0,717.8528981208801,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:47:29Z,2026-07-17T06:59:25Z,6596,5731,865,773,150,hypervolume_converged,0.1164028157822502,0.0020953640189809,True,779,1558,6,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R600_R227EA_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R600_R227EA_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,f8563d2918dce41a5094d7a550fc08e95a63d69a7af84973a24085b104c586d1,96ab6e871971b8ec6bffaaf1113cea42b5c95a91da2b12c83a9f5f32deb83195
S2_DCA_SRVCHP-SRORC_R600_R236ea_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R600,R236ea,42,FINISHED,COMPLETED,0,192.0961949825287,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:34:13Z,2026-07-17T06:37:23Z,6560,6220,340,1122,150,hypervolume_converged,0.1356534183913275,0.0035686991216858,True,1122,2244,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R600_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R600_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,108ae133ea491a2f105e2d3e956be6f02a0fbc294f05b1ebaeefed0abae75240,71acbe9a9ad3243147c9854fe8abfab8a6c22bfbc6cf86afc44a9223fc8c5dc6
S2_DCA_SRVCHP-SRORC_R600_R245fa_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R600,R245fa,42,FINISHED,COMPLETED,0,196.59509539604187,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:46:55Z,2026-07-17T06:50:10Z,6554,5802,752,957,150,hypervolume_converged,0.1364622084225172,0.0029619754049677,True,957,1914,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R600_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R600_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,6bdfc81fe10b60f6ea7ebe7ed182c070ff06d6a8f047784b7837d144faabc29c,d9dc57f7a19bc4ef9ca9cb9da80bc77089bf8a5470ba500e5c56d792a23f0396
S2_DCA_SRVCHP-SRORC_R601_R236ea_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R601,R236ea,42,FINISHED,COMPLETED,0,198.62443470954892,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:29:34Z,2026-07-17T06:32:51Z,6653,6094,559,1254,150,hypervolume_converged,0.1397743376436703,0.0038507000540193,True,1254,2508,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,b432fc7fefbaa2f0f21c8b526b2647323153d3a7c6ec5ab0cb93e1ec9679009e,59392d6d7705b50bafd56bf8ab31c9342aad5e36b91130b3df75359650ec08e1
S2_DCA_SRVCHP-SRORC_R601_R245fa_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R601,R245fa,42,FINISHED,COMPLETED,0,178.79499101638794,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:39:42Z,2026-07-17T06:42:39Z,6565,6059,506,854,150,hypervolume_converged,0.1373433069473204,0.0040465290298337,True,854,1708,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,ddb9776bdc895b8b143ed7210fe7301aa6202d342d984fb5a431131d1abdf1dc,8e1b385a08df58a0ffb8d74a7c72cb5e36bdbf906c21970afd4448d13360dd1b
S2_DCA_SRVCHP-SRORC_R601_R600_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R601,R600,42,FINISHED,COMPLETED,0,192.88019442558289,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:40:01Z,2026-07-17T06:43:12Z,6603,5999,604,897,150,hypervolume_converged,0.1382029967516552,0.0041412827781644,True,897,1794,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,e220354ac60eb4aeb715d8cb3859d06e8994740f488f6e66c91e8b4c8364f839,4d52767254b1ed4a1d05543eca642af1d652fbe8f75fead38367c8d57c009fe3
S2_DCA_SRVCHP-SRORC_R601a_R227EA_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R601a,R227EA,42,FINISHED,COMPLETED,0,693.6950197219849,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:52:25Z,2026-07-17T07:03:56Z,7327,6046,1281,840,168,hypervolume_converged,0.1220500945017551,0.0042880121975631,True,848,1696,7,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601a_R227EA_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601a_R227EA_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,b9bcd3e9519d25dd0db0c90bd3203702d4aadfcbeee6bccf8ca5e938b85dc3e0,b85119f72a32aa968b6eb81ac7ba2b23b3eb3b19f4e4884e8ef5d33234c06ef9
S2_DCA_SRVCHP-SRORC_R601a_R236ea_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R601a,R236ea,42,FINISHED,COMPLETED,0,178.23686957359314,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:33:19Z,2026-07-17T06:36:16Z,6601,6277,324,950,150,hypervolume_converged,0.136566786250311,0.0025520648299221,True,952,1904,1,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601a_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601a_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,0844bce3d9d6d3004ccbcde099ac5ea11eb550ab50241486fb95d18b445277c9,aa2c548d0a4e9afd0176f396dc7815e66760796478361e30ce609793a683a2f1
S2_DCA_SRVCHP-SRORC_R601a_R245fa_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R601a,R245fa,42,FINISHED,COMPLETED,0,183.8700006008148,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:44:22Z,2026-07-17T06:47:24Z,6643,6333,310,1124,150,hypervolume_converged,0.1377160182149743,0.0033245112428925,True,1124,2248,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601a_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601a_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,c60672d19e343bb395d12b7ecee06b365fceb900d777dd4bf831bd31e85528f3,cb791b5cb222f77249303eea0d071217975b61f389086ce5dfe46fc41ad723e1
S2_DCA_SRVCHP-SRORC_R601a_R600_seed042_20260717T060425Z,S2,DC-A,SRVCHP_SRORC,R601a,R600,42,FINISHED,COMPLETED,0,195.8712296485901,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:45:24Z,2026-07-17T06:48:38Z,6588,6127,461,992,150,hypervolume_converged,0.139855549075483,0.002816930435735,True,992,1984,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601a_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCA_SRVCHP-SRORC_R601a_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,d90faa314b9a991fa8b3648a6f9ef60147907278d475de0a9ecd9369e7df2cb9,14edf97eb43da5e59b6df491cb82ff8b6cd837b939ec04a25b71ec2a40bb1cc2
S2_DCB_SBVCHP-SBORC_Cyclopentane_R1234zeE_seed042_20260717T060425Z,S2,DC-B,SBVCHP_SBORC,Cyclopentane,R1234ze(E),42,FINISHED,COMPLETED,0,187.15668988227844,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:15:25Z,2026-07-17T06:18:30Z,7795,7091,704,942,178,hypervolume_converged,0.0645328555459063,0.0042401035318941,True,942,1884,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SBVCHP-SBORC_Cyclopentane_R1234zeE_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SBVCHP-SBORC_Cyclopentane_R1234zeE_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,dcbf149c55ad64edd107c5ab96a97235779f039ddb381b22679830796e52edad,dda48146ea7db966571aaa781ab3b4e457c2574bbdfc202eeedbe2f9469e7d72
